,run,epoch,loss,accuracy,epoch duration,run duration,lr,batch_size,shuffle
0,1,1,1.0694297840197882,0.5927333333333333,7.281419992446899,7.731747627258301,0.01,1000,True
1,1,1,1.0694297840197882,0.5927333333333333,7.281419992446899,7.731747627258301,0.01,1000,True
2,1,1,1.0694297840197882,0.5927333333333333,7.281419992446899,7.731747627258301,0.01,1000,True
3,1,1,1.0694297840197882,0.5927333333333333,7.281419992446899,7.731747627258301,0.01,1000,True
4,1,1,1.0694297840197882,0.5927333333333333,7.281419992446899,7.731747627258301,0.01,1000,True
5,1,1,1.0694297840197882,0.5927333333333333,7.281419992446899,7.731747627258301,0.01,1000,True
6,1,1,1.0694297840197882,0.5927333333333333,7.281419992446899,7.731747627258301,0.01,1000,True
7,1,1,1.0694297840197882,0.5927333333333333,7.281419992446899,7.731747627258301,0.01,1000,True
8,1,1,1.0694297840197882,0.5927333333333333,7.281419992446899,7.731747627258301,0.01,1000,True
9,1,1,1.0694297840197882,0.5927333333333333,7.281419992446899,7.731747627258301,0.01,1000,True
10,1,2,0.5679579103986422,0.7844333333333333,8.08417820930481,15.962784767150879,0.01,1000,True
11,1,2,0.5679579103986422,0.7844333333333333,8.08417820930481,15.962784767150879,0.01,1000,True
12,1,2,0.5679579103986422,0.7844333333333333,8.08417820930481,15.962784767150879,0.01,1000,True
13,1,2,0.5679579103986422,0.7844333333333333,8.08417820930481,15.962784767150879,0.01,1000,True
14,1,2,0.5679579103986422,0.7844333333333333,8.08417820930481,15.962784767150879,0.01,1000,True
15,1,2,0.5679579103986422,0.7844333333333333,8.08417820930481,15.962784767150879,0.01,1000,True
16,1,2,0.5679579103986422,0.7844333333333333,8.08417820930481,15.962784767150879,0.01,1000,True
17,1,2,0.5679579103986422,0.7844333333333333,8.08417820930481,15.962784767150879,0.01,1000,True
18,1,2,0.5679579103986422,0.7844333333333333,8.08417820930481,15.962784767150879,0.01,1000,True
19,1,2,0.5679579103986422,0.7844333333333333,8.08417820930481,15.962784767150879,0.01,1000,True
20,1,3,0.48375260680913923,0.8206166666666667,8.929320335388184,25.12703251838684,0.01,1000,True
21,1,3,0.48375260680913923,0.8206166666666667,8.929320335388184,25.12703251838684,0.01,1000,True
22,1,3,0.48375260680913923,0.8206166666666667,8.929320335388184,25.12703251838684,0.01,1000,True
23,1,3,0.48375260680913923,0.8206166666666667,8.929320335388184,25.12703251838684,0.01,1000,True
24,1,3,0.48375260680913923,0.8206166666666667,8.929320335388184,25.12703251838684,0.01,1000,True
25,1,3,0.48375260680913923,0.8206166666666667,8.929320335388184,25.12703251838684,0.01,1000,True
26,1,3,0.48375260680913923,0.8206166666666667,8.929320335388184,25.12703251838684,0.01,1000,True
27,1,3,0.48375260680913923,0.8206166666666667,8.929320335388184,25.12703251838684,0.01,1000,True
28,1,3,0.48375260680913923,0.8206166666666667,8.929320335388184,25.12703251838684,0.01,1000,True
29,1,3,0.48375260680913923,0.8206166666666667,8.929320335388184,25.12703251838684,0.01,1000,True
30,1,4,0.438340026140213,0.839,8.259096622467041,33.66425538063049,0.01,1000,True
31,1,4,0.438340026140213,0.839,8.259096622467041,33.66425538063049,0.01,1000,True
32,1,4,0.438340026140213,0.839,8.259096622467041,33.66425538063049,0.01,1000,True
33,1,4,0.438340026140213,0.839,8.259096622467041,33.66425538063049,0.01,1000,True
34,1,4,0.438340026140213,0.839,8.259096622467041,33.66425538063049,0.01,1000,True
35,1,4,0.438340026140213,0.839,8.259096622467041,33.66425538063049,0.01,1000,True
36,1,4,0.438340026140213,0.839,8.259096622467041,33.66425538063049,0.01,1000,True
37,1,4,0.438340026140213,0.839,8.259096622467041,33.66425538063049,0.01,1000,True
38,1,4,0.438340026140213,0.839,8.259096622467041,33.66425538063049,0.01,1000,True
39,1,4,0.438340026140213,0.839,8.259096622467041,33.66425538063049,0.01,1000,True
40,1,5,0.4062885046005249,0.8519166666666667,8.754032135009766,42.6430025100708,0.01,1000,True
41,1,5,0.4062885046005249,0.8519166666666667,8.754032135009766,42.6430025100708,0.01,1000,True
42,1,5,0.4062885046005249,0.8519166666666667,8.754032135009766,42.6430025100708,0.01,1000,True
43,1,5,0.4062885046005249,0.8519166666666667,8.754032135009766,42.6430025100708,0.01,1000,True
44,1,5,0.4062885046005249,0.8519166666666667,8.754032135009766,42.6430025100708,0.01,1000,True
45,1,5,0.4062885046005249,0.8519166666666667,8.754032135009766,42.6430025100708,0.01,1000,True
46,1,5,0.4062885046005249,0.8519166666666667,8.754032135009766,42.6430025100708,0.01,1000,True
47,1,5,0.4062885046005249,0.8519166666666667,8.754032135009766,42.6430025100708,0.01,1000,True
48,1,5,0.4062885046005249,0.8519166666666667,8.754032135009766,42.6430025100708,0.01,1000,True
49,1,5,0.4062885046005249,0.8519166666666667,8.754032135009766,42.6430025100708,0.01,1000,True
50,2,1,1.0543682783842088,0.6017166666666667,8.084465980529785,8.546035766601562,0.01,1000,False
51,2,1,1.0543682783842088,0.6017166666666667,8.084465980529785,8.546035766601562,0.01,1000,False
52,2,1,1.0543682783842088,0.6017166666666667,8.084465980529785,8.546035766601562,0.01,1000,False
53,2,1,1.0543682783842088,0.6017166666666667,8.084465980529785,8.546035766601562,0.01,1000,False
54,2,1,1.0543682783842088,0.6017166666666667,8.084465980529785,8.546035766601562,0.01,1000,False
55,2,1,1.0543682783842088,0.6017166666666667,8.084465980529785,8.546035766601562,0.01,1000,False
56,2,1,1.0543682783842088,0.6017166666666667,8.084465980529785,8.546035766601562,0.01,1000,False
57,2,1,1.0543682783842088,0.6017166666666667,8.084465980529785,8.546035766601562,0.01,1000,False
58,2,1,1.0543682783842088,0.6017166666666667,8.084465980529785,8.546035766601562,0.01,1000,False
59,2,1,1.0543682783842088,0.6017166666666667,8.084465980529785,8.546035766601562,0.01,1000,False
60,2,2,0.5860597650210063,0.7710666666666667,8.305124044418335,17.076749801635742,0.01,1000,False
61,2,2,0.5860597650210063,0.7710666666666667,8.305124044418335,17.076749801635742,0.01,1000,False
62,2,2,0.5860597650210063,0.7710666666666667,8.305124044418335,17.076749801635742,0.01,1000,False
63,2,2,0.5860597650210063,0.7710666666666667,8.305124044418335,17.076749801635742,0.01,1000,False
64,2,2,0.5860597650210063,0.7710666666666667,8.305124044418335,17.076749801635742,0.01,1000,False
65,2,2,0.5860597650210063,0.7710666666666667,8.305124044418335,17.076749801635742,0.01,1000,False
66,2,2,0.5860597650210063,0.7710666666666667,8.305124044418335,17.076749801635742,0.01,1000,False
67,2,2,0.5860597650210063,0.7710666666666667,8.305124044418335,17.076749801635742,0.01,1000,False
68,2,2,0.5860597650210063,0.7710666666666667,8.305124044418335,17.076749801635742,0.01,1000,False
69,2,2,0.5860597650210063,0.7710666666666667,8.305124044418335,17.076749801635742,0.01,1000,False
70,2,3,0.5057920947670936,0.8075333333333333,8.06898832321167,25.380821466445923,0.01,1000,False
71,2,3,0.5057920947670936,0.8075333333333333,8.06898832321167,25.380821466445923,0.01,1000,False
72,2,3,0.5057920947670936,0.8075333333333333,8.06898832321167,25.380821466445923,0.01,1000,False
73,2,3,0.5057920947670936,0.8075333333333333,8.06898832321167,25.380821466445923,0.01,1000,False
74,2,3,0.5057920947670936,0.8075333333333333,8.06898832321167,25.380821466445923,0.01,1000,False
75,2,3,0.5057920947670936,0.8075333333333333,8.06898832321167,25.380821466445923,0.01,1000,False
76,2,3,0.5057920947670936,0.8075333333333333,8.06898832321167,25.380821466445923,0.01,1000,False
77,2,3,0.5057920947670936,0.8075333333333333,8.06898832321167,25.380821466445923,0.01,1000,False
78,2,3,0.5057920947670936,0.8075333333333333,8.06898832321167,25.380821466445923,0.01,1000,False
79,2,3,0.5057920947670936,0.8075333333333333,8.06898832321167,25.380821466445923,0.01,1000,False
80,2,4,0.45603900303443273,0.8304,8.233569145202637,33.791340827941895,0.01,1000,False
81,2,4,0.45603900303443273,0.8304,8.233569145202637,33.791340827941895,0.01,1000,False
82,2,4,0.45603900303443273,0.8304,8.233569145202637,33.791340827941895,0.01,1000,False
83,2,4,0.45603900303443273,0.8304,8.233569145202637,33.791340827941895,0.01,1000,False
84,2,4,0.45603900303443273,0.8304,8.233569145202637,33.791340827941895,0.01,1000,False
85,2,4,0.45603900303443273,0.8304,8.233569145202637,33.791340827941895,0.01,1000,False
86,2,4,0.45603900303443273,0.8304,8.233569145202637,33.791340827941895,0.01,1000,False
87,2,4,0.45603900303443273,0.8304,8.233569145202637,33.791340827941895,0.01,1000,False
88,2,4,0.45603900303443273,0.8304,8.233569145202637,33.791340827941895,0.01,1000,False
89,2,4,0.45603900303443273,0.8304,8.233569145202637,33.791340827941895,0.01,1000,False
90,2,5,0.4199548691511154,0.8470166666666666,8.320576906204224,42.287389516830444,0.01,1000,False
91,2,5,0.4199548691511154,0.8470166666666666,8.320576906204224,42.287389516830444,0.01,1000,False
92,2,5,0.4199548691511154,0.8470166666666666,8.320576906204224,42.287389516830444,0.01,1000,False
93,2,5,0.4199548691511154,0.8470166666666666,8.320576906204224,42.287389516830444,0.01,1000,False
94,2,5,0.4199548691511154,0.8470166666666666,8.320576906204224,42.287389516830444,0.01,1000,False
95,2,5,0.4199548691511154,0.8470166666666666,8.320576906204224,42.287389516830444,0.01,1000,False
96,2,5,0.4199548691511154,0.8470166666666666,8.320576906204224,42.287389516830444,0.01,1000,False
97,2,5,0.4199548691511154,0.8470166666666666,8.320576906204224,42.287389516830444,0.01,1000,False
98,2,5,0.4199548691511154,0.8470166666666666,8.320576906204224,42.287389516830444,0.01,1000,False
99,2,5,0.4199548691511154,0.8470166666666666,8.320576906204224,42.287389516830444,0.01,1000,False
100,3,1,1.1600179692109427,0.5792,6.907416582107544,7.880260705947876,0.01,2000,True
101,3,1,1.1600179692109427,0.5792,6.907416582107544,7.880260705947876,0.01,2000,True
102,3,1,1.1600179692109427,0.5792,6.907416582107544,7.880260705947876,0.01,2000,True
103,3,1,1.1600179692109427,0.5792,6.907416582107544,7.880260705947876,0.01,2000,True
104,3,1,1.1600179692109427,0.5792,6.907416582107544,7.880260705947876,0.01,2000,True
105,3,1,1.1600179692109427,0.5792,6.907416582107544,7.880260705947876,0.01,2000,True
106,3,1,1.1600179692109427,0.5792,6.907416582107544,7.880260705947876,0.01,2000,True
107,3,1,1.1600179692109427,0.5792,6.907416582107544,7.880260705947876,0.01,2000,True
108,3,1,1.1600179692109427,0.5792,6.907416582107544,7.880260705947876,0.01,2000,True
109,3,1,1.1600179692109427,0.5792,6.907416582107544,7.880260705947876,0.01,2000,True
110,3,2,0.5941176931063334,0.7777833333333334,6.31925106048584,14.409305810928345,0.01,2000,True
111,3,2,0.5941176931063334,0.7777833333333334,6.31925106048584,14.409305810928345,0.01,2000,True
112,3,2,0.5941176931063334,0.7777833333333334,6.31925106048584,14.409305810928345,0.01,2000,True
113,3,2,0.5941176931063334,0.7777833333333334,6.31925106048584,14.409305810928345,0.01,2000,True
114,3,2,0.5941176931063334,0.7777833333333334,6.31925106048584,14.409305810928345,0.01,2000,True
115,3,2,0.5941176931063334,0.7777833333333334,6.31925106048584,14.409305810928345,0.01,2000,True
116,3,2,0.5941176931063334,0.7777833333333334,6.31925106048584,14.409305810928345,0.01,2000,True
117,3,2,0.5941176931063334,0.7777833333333334,6.31925106048584,14.409305810928345,0.01,2000,True
118,3,2,0.5941176931063334,0.7777833333333334,6.31925106048584,14.409305810928345,0.01,2000,True
119,3,2,0.5941176931063334,0.7777833333333334,6.31925106048584,14.409305810928345,0.01,2000,True
120,3,3,0.4951696773370107,0.8189833333333333,6.882363319396973,21.45486092567444,0.01,2000,True
121,3,3,0.4951696773370107,0.8189833333333333,6.882363319396973,21.45486092567444,0.01,2000,True
122,3,3,0.4951696773370107,0.8189833333333333,6.882363319396973,21.45486092567444,0.01,2000,True
123,3,3,0.4951696773370107,0.8189833333333333,6.882363319396973,21.45486092567444,0.01,2000,True
124,3,3,0.4951696773370107,0.8189833333333333,6.882363319396973,21.45486092567444,0.01,2000,True
125,3,3,0.4951696773370107,0.8189833333333333,6.882363319396973,21.45486092567444,0.01,2000,True
126,3,3,0.4951696773370107,0.8189833333333333,6.882363319396973,21.45486092567444,0.01,2000,True
127,3,3,0.4951696773370107,0.8189833333333333,6.882363319396973,21.45486092567444,0.01,2000,True
128,3,3,0.4951696773370107,0.8189833333333333,6.882363319396973,21.45486092567444,0.01,2000,True
129,3,3,0.4951696773370107,0.8189833333333333,6.882363319396973,21.45486092567444,0.01,2000,True
130,3,4,0.45393150051434833,0.8334833333333334,6.284759283065796,27.912413835525513,0.01,2000,True
131,3,4,0.45393150051434833,0.8334833333333334,6.284759283065796,27.912413835525513,0.01,2000,True
132,3,4,0.45393150051434833,0.8334833333333334,6.284759283065796,27.912413835525513,0.01,2000,True
133,3,4,0.45393150051434833,0.8334833333333334,6.284759283065796,27.912413835525513,0.01,2000,True
134,3,4,0.45393150051434833,0.8334833333333334,6.284759283065796,27.912413835525513,0.01,2000,True
135,3,4,0.45393150051434833,0.8334833333333334,6.284759283065796,27.912413835525513,0.01,2000,True
136,3,4,0.45393150051434833,0.8334833333333334,6.284759283065796,27.912413835525513,0.01,2000,True
137,3,4,0.45393150051434833,0.8334833333333334,6.284759283065796,27.912413835525513,0.01,2000,True
138,3,4,0.45393150051434833,0.8334833333333334,6.284759283065796,27.912413835525513,0.01,2000,True
139,3,4,0.45393150051434833,0.8334833333333334,6.284759283065796,27.912413835525513,0.01,2000,True
140,3,5,0.4106344213088354,0.8508666666666667,6.781904697418213,34.87094163894653,0.01,2000,True
141,3,5,0.4106344213088354,0.8508666666666667,6.781904697418213,34.87094163894653,0.01,2000,True
142,3,5,0.4106344213088354,0.8508666666666667,6.781904697418213,34.87094163894653,0.01,2000,True
143,3,5,0.4106344213088354,0.8508666666666667,6.781904697418213,34.87094163894653,0.01,2000,True
144,3,5,0.4106344213088354,0.8508666666666667,6.781904697418213,34.87094163894653,0.01,2000,True
145,3,5,0.4106344213088354,0.8508666666666667,6.781904697418213,34.87094163894653,0.01,2000,True
146,3,5,0.4106344213088354,0.8508666666666667,6.781904697418213,34.87094163894653,0.01,2000,True
147,3,5,0.4106344213088354,0.8508666666666667,6.781904697418213,34.87094163894653,0.01,2000,True
148,3,5,0.4106344213088354,0.8508666666666667,6.781904697418213,34.87094163894653,0.01,2000,True
149,3,5,0.4106344213088354,0.8508666666666667,6.781904697418213,34.87094163894653,0.01,2000,True
150,4,1,1.250344212849935,0.5278333333333334,6.079257011413574,6.946438550949097,0.01,2000,False
151,4,1,1.250344212849935,0.5278333333333334,6.079257011413574,6.946438550949097,0.01,2000,False
152,4,1,1.250344212849935,0.5278333333333334,6.079257011413574,6.946438550949097,0.01,2000,False
153,4,1,1.250344212849935,0.5278333333333334,6.079257011413574,6.946438550949097,0.01,2000,False
154,4,1,1.250344212849935,0.5278333333333334,6.079257011413574,6.946438550949097,0.01,2000,False
155,4,1,1.250344212849935,0.5278333333333334,6.079257011413574,6.946438550949097,0.01,2000,False
156,4,1,1.250344212849935,0.5278333333333334,6.079257011413574,6.946438550949097,0.01,2000,False
157,4,1,1.250344212849935,0.5278333333333334,6.079257011413574,6.946438550949097,0.01,2000,False
158,4,1,1.250344212849935,0.5278333333333334,6.079257011413574,6.946438550949097,0.01,2000,False
159,4,1,1.250344212849935,0.5278333333333334,6.079257011413574,6.946438550949097,0.01,2000,False
160,4,2,0.6646719674269358,0.7401833333333333,6.445104122161865,13.553165674209595,0.01,2000,False
161,4,2,0.6646719674269358,0.7401833333333333,6.445104122161865,13.553165674209595,0.01,2000,False
162,4,2,0.6646719674269358,0.7401833333333333,6.445104122161865,13.553165674209595,0.01,2000,False
163,4,2,0.6646719674269358,0.7401833333333333,6.445104122161865,13.553165674209595,0.01,2000,False
164,4,2,0.6646719674269358,0.7401833333333333,6.445104122161865,13.553165674209595,0.01,2000,False
165,4,2,0.6646719674269358,0.7401833333333333,6.445104122161865,13.553165674209595,0.01,2000,False
166,4,2,0.6646719674269358,0.7401833333333333,6.445104122161865,13.553165674209595,0.01,2000,False
167,4,2,0.6646719674269358,0.7401833333333333,6.445104122161865,13.553165674209595,0.01,2000,False
168,4,2,0.6646719674269358,0.7401833333333333,6.445104122161865,13.553165674209595,0.01,2000,False
169,4,2,0.6646719674269358,0.7401833333333333,6.445104122161865,13.553165674209595,0.01,2000,False
170,4,3,0.5611914296944936,0.78335,7.354576349258423,21.069133043289185,0.01,2000,False
171,4,3,0.5611914296944936,0.78335,7.354576349258423,21.069133043289185,0.01,2000,False
172,4,3,0.5611914296944936,0.78335,7.354576349258423,21.069133043289185,0.01,2000,False
173,4,3,0.5611914296944936,0.78335,7.354576349258423,21.069133043289185,0.01,2000,False
174,4,3,0.5611914296944936,0.78335,7.354576349258423,21.069133043289185,0.01,2000,False
175,4,3,0.5611914296944936,0.78335,7.354576349258423,21.069133043289185,0.01,2000,False
176,4,3,0.5611914296944936,0.78335,7.354576349258423,21.069133043289185,0.01,2000,False
177,4,3,0.5611914296944936,0.78335,7.354576349258423,21.069133043289185,0.01,2000,False
178,4,3,0.5611914296944936,0.78335,7.354576349258423,21.069133043289185,0.01,2000,False
179,4,3,0.5611914296944936,0.78335,7.354576349258423,21.069133043289185,0.01,2000,False
180,4,4,0.5038563360770544,0.8098833333333333,7.525369167327881,28.79170250892639,0.01,2000,False
181,4,4,0.5038563360770544,0.8098833333333333,7.525369167327881,28.79170250892639,0.01,2000,False
182,4,4,0.5038563360770544,0.8098833333333333,7.525369167327881,28.79170250892639,0.01,2000,False
183,4,4,0.5038563360770544,0.8098833333333333,7.525369167327881,28.79170250892639,0.01,2000,False
184,4,4,0.5038563360770544,0.8098833333333333,7.525369167327881,28.79170250892639,0.01,2000,False
185,4,4,0.5038563360770544,0.8098833333333333,7.525369167327881,28.79170250892639,0.01,2000,False
186,4,4,0.5038563360770544,0.8098833333333333,7.525369167327881,28.79170250892639,0.01,2000,False
187,4,4,0.5038563360770544,0.8098833333333333,7.525369167327881,28.79170250892639,0.01,2000,False
188,4,4,0.5038563360770544,0.8098833333333333,7.525369167327881,28.79170250892639,0.01,2000,False
189,4,4,0.5038563360770544,0.8098833333333333,7.525369167327881,28.79170250892639,0.01,2000,False
190,4,5,0.4646330624818802,0.82555,7.948332071304321,36.948227643966675,0.01,2000,False
191,4,5,0.4646330624818802,0.82555,7.948332071304321,36.948227643966675,0.01,2000,False
192,4,5,0.4646330624818802,0.82555,7.948332071304321,36.948227643966675,0.01,2000,False
193,4,5,0.4646330624818802,0.82555,7.948332071304321,36.948227643966675,0.01,2000,False
194,4,5,0.4646330624818802,0.82555,7.948332071304321,36.948227643966675,0.01,2000,False
195,4,5,0.4646330624818802,0.82555,7.948332071304321,36.948227643966675,0.01,2000,False
196,4,5,0.4646330624818802,0.82555,7.948332071304321,36.948227643966675,0.01,2000,False
197,4,5,0.4646330624818802,0.82555,7.948332071304321,36.948227643966675,0.01,2000,False
198,4,5,0.4646330624818802,0.82555,7.948332071304321,36.948227643966675,0.01,2000,False
199,4,5,0.4646330624818802,0.82555,7.948332071304321,36.948227643966675,0.01,2000,False
